class2,class6,picNum,picType,rotAng,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135
0,1,11,diffuse,112,117.87475490196081,6.038939950980395,0.4847181940176891,0.42849599272446814,0.9555302498924408,140.92816608996537,6.291518646674355,0.4808317619479083,0.4248229968543057,0.9468995892257037,120.159068627451,6.075582107843139,0.48423117670734284,0.42846364394290976,0.9546684634936119,118.02479046520568,6.142129950019223,0.48112790338672984,0.42502375616682414,0.9555293662783361
0,1,12,diffuse,106,119.03311887254903,6.050398284313727,0.48551667767018386,0.4282980720026426,0.9552516588193644,142.96621299500188,6.348235294117646,0.48040063119325227,0.424639206500094,0.9463214014128251,121.48995098039214,6.110569852941176,0.48473657452094326,0.428555652959897,0.9543280573677129,118.80159938485197,6.182206843521722,0.48138884859821607,0.4250394744731132,0.955394332469891
0,1,13,diffuse,221,111.98103553921571,5.8695159313725505,0.48581199471868836,0.42831803926118045,0.9560081723481308,135.76184544406,6.143483275663207,0.4823457989828244,0.42472281806222595,0.94673394794023,114.28740808823532,5.910784313725492,0.48648212815471004,0.4283318604326314,0.9551021122890423,112.13342560553632,5.9791464821222595,0.4825452814087293,0.4249230338940197,0.9560045396671778
0,1,14,diffuse,246,111.12665441176472,5.8647058823529425,0.4858730732998012,0.42835152193814513,0.956245798975698,134.49547097270278,6.123737024221451,0.48244728528061515,0.4248783197944449,0.9471124730886524,114.4373468137255,5.906066176470589,0.48663642549005964,0.42857995439542385,0.9549422710178754,110.68075355632446,5.975455594002305,0.48158525141712066,0.42493999260319715,0.9564771119061225
0,1,15,diffuse,75,103.2509803921569,5.601317401960786,0.4891528281560578,0.4284020102012315,0.9584337068982698,126.66482122260669,5.9043444828911955,0.4843189551590879,0.4247919909914056,0.9490760258406132,106.81390931372552,5.687898284313726,0.4876337091636004,0.42852285006486174,0.9569993597638207,103.03830834294499,5.7291503267973845,0.4838076962370247,0.4249924842010219,0.9585747636886368
0,1,16,diffuse,105,104.26418504901963,5.636979166666666,0.4890419334066313,0.428095302000782,0.9593123628535035,126.3495271049596,5.9012379853902335,0.48443535931805926,0.424744658460714,0.9507601930298938,106.83103553921568,5.685416666666666,0.4878093009295383,0.4284925145295652,0.9583106854193462,103.54678969627066,5.733610149942329,0.48459636627249253,0.42491415367768,0.9596466717854586
0,1,17,diffuse,326,114.55704656862744,5.932444852941177,0.4851011020345519,0.428138505397762,0.960524659988865,139.26585159554014,6.199615532487504,0.48102063875407636,0.42465077371647864,0.9520751873561573,117.85643382352941,5.9719975490196076,0.48465590705047146,0.4284452646888732,0.9593877204673171,113.71574009996154,6.05194925028835,0.48133513492169894,0.4250514058197256,0.960867610569933
0,1,18,diffuse,173,119.1605698529412,6.052542892156865,0.48389834766001083,0.4281358168489241,0.9597169080768844,144.8175009611688,6.327412533640909,0.4798596843954094,0.42456958128587063,0.9511111934161665,123.97417279411768,6.142401960784316,0.483786450181952,0.42842529048822625,0.9580896348102317,117.76938100730489,6.154033064206074,0.4799433684261821,0.4248326028262432,0.9602423432848232
0,1,19,diffuse,132,126.15404411764708,6.213388480392158,0.48171561967841303,0.42814484474848713,0.9593312651254806,152.80402921953095,6.457331795463282,0.4780092964387813,0.4245347010276271,0.9508103401683023,129.9856004901961,6.264062500000001,0.4818976895666126,0.428205739114965,0.9580960724579619,121.83655517108802,6.250149942329871,0.4788915169154857,0.4246428542534842,0.9607791840663998
0,1,20,diffuse,249,94.34077818627452,5.20358455882353,0.49255920131867137,0.4284484688707716,0.9597051270512883,117.57474817377931,5.446766628219915,0.4884841809020959,0.42477738138906695,0.9498648625130851,96.52745098039216,5.273223039215688,0.49207191376338477,0.42867684350884766,0.9587711544456629,89.75104959630909,5.251949250288349,0.49066956119347865,0.42499575524165406,0.9617291869130333
0,1,21,diffuse,186,89.83844975490194,5.048958333333333,0.4945628019955287,0.42847043085866066,0.9603694294948473,111.68744329104189,5.278154555940022,0.4910124226588134,0.42487729654903567,0.9508144614565305,90.06896446078431,5.061672794117647,0.4945916598363196,0.42854781222581995,0.9602677421958246,84.01747020376777,5.085767012687428,0.4916342703226765,0.4250939857498962,0.9629999183680509
0,1,22,diffuse,78,96.3729779411765,5.242034313725492,0.49196504004617003,0.4284633721573435,0.9586034317140855,119.46306805074973,5.450765090349865,0.4891012362199025,0.42513069169071616,0.9487706293681543,95.50358455882355,5.22576593137255,0.4928123909121851,0.42874069409335347,0.9589768756325857,89.88342945021145,5.245059592464437,0.4903065668718934,0.4251633061960045,0.9614552715236637
0,1,23,diffuse,229,78.63636642156864,4.687990196078433,0.4982673124466325,0.428193790583858,0.9661635070343471,99.01533256439829,4.947697039600153,0.4949480154444993,0.4248451460726125,0.9574725660129355,77.69037990196081,4.735202205882354,0.49752887889276914,0.4284366046104909,0.9665705561856868,75.5592464436755,4.800030757401,0.49378568386052846,0.42501351054855663,0.9675470375948512
0,0,24,arc,12,67.61106004901963,4.378002450980392,0.5040529247356142,0.4283718496202175,0.9680462591669059,83.27120338331409,4.581007304882736,0.5012384323958837,0.4250547633458861,0.960719358325782,66.41531862745099,4.40220588235294,0.5036965180355363,0.4287239948933085,0.9686113798950899,64.26232987312572,4.441307189542483,0.5003824891877864,0.4251174029075174,0.9696862126361143
0,0,25,arc,334,70.05159313725487,4.464460784313725,0.502337805429138,0.4284419814763938,0.9674619703275912,86.20619761630142,4.680445982314494,0.49868238568532175,0.4248946784444704,0.9600327816867908,68.37594975490195,4.468412990196079,0.5021498022057411,0.4285943937480458,0.968240284305241,66.36613610149942,4.5115263360246045,0.49978233238142344,0.4251110897971998,0.9692311002744981
0,0,26,arc,29,47.13655024509804,3.5631433823529415,0.5206443732329855,0.42865643585809865,0.972022319396158,58.795755478662045,3.780269127258746,0.514953078402607,0.4253858954311444,0.9651735169875112,44.983946078431366,3.6087622549019605,0.5184596079732686,0.42877813931553227,0.9732999876075217,45.593264129181094,3.667543252595156,0.5138963279601545,0.42537100835220487,0.9729937471548418
0,0,27,arc,355,50.696507352941175,3.745006127450981,0.5159854324669882,0.4291960216721328,0.972871731719184,62.58337562475969,3.9386697424067654,0.5128772223303383,0.42555824274180987,0.966578878460744,49.04880514705882,3.7652879901960783,0.515607762707453,0.4292721647379321,0.9737534356041655,48.54668204536715,3.7953710111495575,0.5126380790964088,0.4257454708938623,0.974074831458533
0,0,28,arc,24,51.903523284313735,3.787500000000001,0.5154019606425364,0.42871310777023647,0.9727068598071469,63.59621683967704,4.002675893886966,0.5106855024716842,0.42544202294533706,0.9666254232755891,50.14466911764706,3.8151041666666674,0.5149939611743586,0.4289730595132765,0.9736317421718116,50.06182237600923,3.8707881584006154,0.5106701517815214,0.42541397213608917,0.9737281207140994
0,0,29,arc,112,53.431770833333346,3.859191176470589,0.5132381462919084,0.42863058313904356,0.9723887788369471,65.02769703960016,4.0268204536716645,0.5103332919234181,0.42557482325060014,0.9664631930248772,51.08388480392156,3.8608455882352937,0.5130253987206183,0.4290583632199688,0.9736020644797896,50.7285198000769,3.9019454056132266,0.5097217402692601,0.42533288633138683,0.9738377237066715
0,0,30,arc,106,68.7605698529412,4.348621323529413,0.5041870994201558,0.4287886440290607,0.9673090444641246,83.89170319108035,4.535547866205306,0.5021233001811634,0.425488283359548,0.9601905089718112,65.07343750000001,4.33483455882353,0.5052299616785642,0.4291423700211876,0.9690620241160192,64.57916186082278,4.390495963091119,0.502252106776821,0.4254762007027582,0.9693549723403432
0,0,31,arc,221,62.82573529411765,4.1846200980392165,0.5079252125688508,0.4287140537438721,0.9684745594044534,75.94663590926567,4.379238754325258,0.5042728897856356,0.4254582334582147,0.9619635454777948,60.142187499999984,4.204105392156862,0.5071854398984168,0.42884995326283976,0.9698211417591637,59.280461361015,4.241906958861976,0.5044354047234206,0.4254462908679885,0.9703104878100535
0,0,32,arc,246,73.47711397058825,4.573621323529413,0.5008859232861886,0.42875869850674647,0.9665121157979281,88.69942329873126,4.768996539792387,0.4979544739347802,0.42521258611641266,0.9596506538235596,70.45643382352942,4.571476715686275,0.5021054305381015,0.42914034735754575,0.9678888191210429,69.75495578623607,4.638646674356019,0.4970875243126463,0.42532149947961934,0.9682684875068248
0,0,33,arc,75,64.28820465686275,4.222181372549019,0.506275681208501,0.4283755050467254,0.9682899025241721,77.10652825836216,4.409534794309881,0.5033189106250487,0.4249203254191805,0.9620433016593046,60.38489583333334,4.214246323529413,0.5060404520173286,0.42839094850969006,0.9702152059905391,60.78625144175316,4.266789696270664,0.5028625322450235,0.42482978758359785,0.9700771716565249
0,0,34,arc,105,58.87852328431372,4.0093749999999995,0.510579866601456,0.42824769121388334,0.9700133636702168,71.49225682429832,4.2245290272971925,0.5071202982836389,0.42489778186208305,0.9636634799805274,55.28177083333334,4.007322303921569,0.5106807154462476,0.4286608952178182,0.9718451777460387,56.36601307189542,4.067973856209151,0.507807886852772,0.4249772451214739,0.971351516186734
0,0,35,arc,326,57.26960784313725,3.9580269607843137,0.510259217409607,0.42837354668858374,0.9705281559187874,69.66317570165322,4.164029219530949,0.5078349983657716,0.42490167091247144,0.9642240580733292,53.98057598039217,3.9650735294117654,0.5107611155868358,0.4285563669788009,0.9722207436260835,54.78203767781623,4.019961553248751,0.5086259181574599,0.42519548184118705,0.9718663558064045
0,0,36,arc,173,50.8591911764706,3.7134497549019616,0.5170571641210007,0.4283853821566161,0.97267980015892,62.14871203383314,3.908189158016148,0.5125265664708427,0.42499357756501466,0.9666872242837512,47.98838848039217,3.71623774509804,0.5167962847384691,0.4289068570218629,0.9742219187327099,49.09354863514032,3.7905113417916185,0.5127088331617321,0.42557763134185,0.9736850158068143
0,0,37,arc,132,49.63753063725491,3.6382659313725494,0.5168755680946016,0.42831521446131704,0.9733592380428673,61.49102652825835,3.8636831987697033,0.5135715332494818,0.42495225830389144,0.967069061048974,47.44224877450981,3.693321078431373,0.5159122194947929,0.42874195211719784,0.9745374590539322,47.935901576316795,3.720015378700499,0.5138387344069278,0.42507588954340625,0.974328380293885
0,0,38,arc,249,49.277818627450976,3.626072303921569,0.5187641580964444,0.42851629493444543,0.9738926019275232,61.345943867743166,3.869588619761629,0.513043740180643,0.42498411741784675,0.9675700960511848,46.16580882352941,3.6503982843137255,0.5171367802172456,0.4288070229304396,0.9755413453382383,47.86469819300268,3.7360707420222985,0.5131426128078701,0.42507754185462976,0.9746968182886774
0,0,39,arc,186,48.793290441176474,3.5971200980392153,0.5190904985491609,0.4282913875521946,0.9748453551679613,60.77567089580929,3.823114186851211,0.514549488221358,0.42491150762424346,0.9687370186010158,45.53838848039215,3.6070465686274513,0.5191341693890731,0.4286115188803391,0.9765233707731058,47.484382929642436,3.70082276047674,0.5139824102713754,0.4250952758029931,0.9755740519456113
0,0,40,arc,78,50.10091911764706,3.6789215686274503,0.5164779384937633,0.4282813910215138,0.9761718446299714,63.08244521337946,3.9233217993079577,0.5130722944890846,0.42509992775062894,0.9700641645681275,47.96550245098041,3.7254901960784323,0.516403006182128,0.42873685459379657,0.9771874555410925,49.830157631680116,3.8037370242214523,0.5120793395293506,0.4250989235373351,0.9763530504665685
0,0,41,arc,229,47.14718137254902,3.5318933823529415,0.5217168631491452,0.42840048085999904,0.9738254661900235,57.32619761630143,3.7228758169934637,0.5183741746346611,0.4249286059370788,0.9682430127121882,43.212040441176484,3.5406556372549023,0.520573200368343,0.4284465862918659,0.976010124452865,46.24064590542098,3.628573625528642,0.5165281361923413,0.4249639081307402,0.974384074554753
0,0,42,arc,3,38.770802696078434,3.1508578431372554,0.5312330701013211,0.42850261456545224,0.9745825460883646,48.48282968089197,3.381253364090735,0.5253604967637191,0.425184010793833,0.9682876686466574,35.38023897058824,3.172824754901961,0.5301986049510574,0.42906866172559865,0.976805339820614,38.662698961937714,3.2746789696270664,0.5252314888224159,0.42538617758896696,0.9747109579089044
0,0,43,arc,95,47.51838235294118,3.547794117647059,0.521332146376189,0.4284670837611508,0.9739722860491821,58.64193771626299,3.7772241445597845,0.5162655911036607,0.42485706200153023,0.9679493476346597,44.703033088235294,3.5791360294117642,0.5206485127063333,0.42865003454842204,0.9755143651710921,47.79460207612457,3.691872356785852,0.5163403188280997,0.4253497501614341,0.9738779406728775
0,0,44,arc,184,50.12533700980393,3.6437193627450988,0.5196249758104329,0.4285128761837295,0.9727202633569506,60.920999615532494,3.8646674356016915,0.5135180386200716,0.424901864056024,0.9669161800867039,46.61685049019608,3.6610294117647064,0.5175922632206631,0.42861866876107263,0.974629688689131,50.00430603613995,3.768304498269896,0.514254997192715,0.4252421754927615,0.9728446107872595
0,0,45,arc,167,55.565778186274514,3.9110294117647055,0.5133820093814792,0.42847426261380234,0.9718804263791164,66.68948865820836,4.130042291426373,0.5083196425018757,0.42490891067430875,0.9663208759649926,51.93446691176471,3.9174938725490196,0.5125413749853733,0.4287789455903851,0.9737180848814704,54.01430219146481,3.9911726259131095,0.5084144941038198,0.4251890402877588,0.9727220223190778
0,0,46,arc,17,52.39105392156864,3.8090992647058832,0.51538140302043,0.42834984299766987,0.9730270658066122,63.38998846597463,4.0325105728565935,0.5101013979447192,0.42502873093898,0.9674333725283382,49.292677696078435,3.825980392156863,0.5135547469743519,0.4288374961372682,0.9746222293274991,51.491180315263364,3.901514801999231,0.5096753930677216,0.4250789538043542,0.9735463891383502
0,0,47,arc,334,50.43412990196077,3.7482230392156857,0.5161443822611247,0.42822471471879514,0.9760758231414013,61.4139484813533,3.9624452133794685,0.511653006061369,0.42475227632509377,0.9709307013583256,48.074693627450976,3.7705269607843137,0.5159303257914997,0.4284839323513479,0.9771950567006537,50.19515570934255,3.8471357170319096,0.5113883232002686,0.4247100168568944,0.9762409353613986
0,0,48,arc,31,51.99540441176471,3.803707107843137,0.5146186320321038,0.4282358485155737,0.9757719582123512,62.58549788542869,4.012210688196847,0.5104239446995644,0.42496303688483894,0.9709007598296873,49.17677696078431,3.833946078431372,0.5140885931493683,0.4287382535658277,0.9770853401244404,51.159677047289506,3.890103806228374,0.510625643909925,0.4250420430822365,0.9762132158449872
0,0,49,arc,248,51.579411764705895,3.7737438725490207,0.5155220411464951,0.4283694341073442,0.9763118536159531,62.97894655901574,4.013902345251825,0.5099958842408551,0.4247111231989719,0.9711391736979462,49.31176470588236,3.8295955882352946,0.5130481240786806,0.42845721086237454,0.9773532837842887,51.504713571703185,3.8775855440215294,0.5112279326509366,0.4248233139021659,0.9763973728786169
0,0,50,arc,36,51.8982843137255,3.8171262254901963,0.5145801350093145,0.4284436749807429,0.9763507446118876,62.67177239523259,4.02312956555171,0.5099366055298266,0.4248032026063068,0.9715033421519716,49.54476102941176,3.8652573529411764,0.5113190938924536,0.4285630221088997,0.9774232092212403,51.91391003460207,3.921906958861976,0.5094829643337354,0.4248968299104132,0.9763949083411924
0,0,51,arc,288,51.21056985294118,3.7554840686274504,0.5154399972062484,0.42828181209137994,0.9763746946366217,62.567351018838906,3.9935101883890805,0.511300823546716,0.42497551116939375,0.9711974377491246,49.16657475490196,3.809007352941176,0.5135733280293441,0.4286136969252873,0.9773176641933188,51.412287581699346,3.894009996155325,0.5105169794774532,0.42490093034250276,0.9763326145438708
0,0,52,arc,141,39.57383578431372,3.233517156862745,0.5290528374379343,0.42826926022362216,0.9775466806819065,49.83347943098808,3.478385236447519,0.5246121386303767,0.42489978274872187,0.9717879247028044,38.04629289215686,3.3105392156862754,0.5257412493334418,0.4285234887062449,0.9784133747399862,40.59327950788158,3.3862053056516723,0.5242867330302885,0.42505754802627616,0.9770190508246082
0,0,53,arc,206,27.35579044117648,2.7200980392156864,0.5458862405719453,0.42870921465554995,0.9847730880309754,35.4078277585544,2.963014225297962,0.5388647077100679,0.42546720376496766,0.9803402728435711,28.411213235294124,2.820373774509804,0.5427473688560233,0.4292260915384267,0.9841856135066808,30.15311034217609,2.9227220299884658,0.5385645196818222,0.4254994499478966,0.9832578850561748
0,0,54,arc,279,30.44007352941177,2.8572916666666672,0.5418791784850754,0.42887545147187994,0.9836663974474197,38.89171856978084,3.1087735486351398,0.53383338647969,0.425172084420009,0.9791820252499261,31.21804534313726,2.960845588235294,0.5377607348196513,0.4290067016572484,0.9832489515963044,33.07211072664359,3.059561707035754,0.5350215009241303,0.4254825452207885,0.9822971472756185
0,0,55,arc,188,34.39304534313725,3.0669117647058823,0.5340638058634106,0.4285879897322812,0.98152638905101,44.185620915032686,3.313125720876586,0.5284510317200718,0.4250545473199153,0.9763228281963683,35.41801470588236,3.1604779411764703,0.5322194673398899,0.4288598000210419,0.980975845036862,36.87117262591311,3.247520184544406,0.528753574546696,0.4252437009090929,0.9802423261055025
0,0,56,arc,30,35.8422181372549,3.107107843137255,0.5319681391031136,0.42865899701211785,0.9805796152109013,46.00126105344098,3.3671664744329095,0.5262386914302828,0.42524802810628376,0.9751348065629927,36.454626225490195,3.2093137254901967,0.5303923008817641,0.4289761523993899,0.9802477942093124,38.873387158785086,3.316816608996539,0.5261502497289315,0.42509570294531757,0.9789876566615868
0,0,57,arc,64,35.670159313725485,3.0829350490196075,0.5327322615993765,0.4284531438580209,0.9807708688449647,45.43535563244905,3.3128489042675886,0.5283368281759304,0.42510560929997315,0.9755656983688759,36.00000000000001,3.1791973039215686,0.531833205779255,0.4287726375061188,0.9805930577575271,38.65990003844676,3.2813533256439835,0.5271874097548805,0.42536536287393956,0.9792094142233613
0,0,58,arc,54,48.15248161764706,3.557904411764706,0.520572274889644,0.4284112959569581,0.9720330951844202,59.52845828527487,3.7478508266051507,0.51649974657512,0.42513750865805067,0.9655026654367695,45.11574754901961,3.5628370098039213,0.5195795948929336,0.42883833732132465,0.9737968267678077,45.630419069588626,3.6171626297577864,0.5179153661697297,0.42526644913799444,0.9735567176062176
0,0,59,arc,93,68.8906556372549,4.25952818627451,0.5063140592650873,0.42813981876712004,0.96903196929715,85.18929642445211,4.463760092272202,0.5024313492700757,0.4248990823907664,0.9617860874283775,65.24797794117647,4.253094362745099,0.5075776382731915,0.42855311610243657,0.9706694418061462,65.04445982314493,4.326981930026912,0.5028935328308696,0.4250846513514876,0.9708225868122484
0,0,60,arc,249,71.1984681372549,4.337101715686275,0.5045333613599953,0.4282083907824569,0.9679470891690068,88.00445982314491,4.552925797770087,0.5011343585396886,0.42491983339744416,0.9604633781693461,67.2091911764706,4.347549019607843,0.5044252786213483,0.4285124929895238,0.9697430258239591,67.14540561322569,4.412118415993849,0.5013296374620142,0.4249217648856102,0.9698344548136437
0,0,61,arc,230,72.88066789215686,4.343658088235294,0.5049421404356185,0.4281192084749498,0.9650368986535101,91.06801999231064,4.599000384467511,0.4996609127255722,0.4244312104455166,0.9564013931534665,69.21011029411764,4.373560049019607,0.503638481555654,0.4281183216172074,0.9667977781982514,68.51826220684352,4.421991541714724,0.502274521824168,0.42467936890797575,0.9671970382576002
0,0,62,arc,90,76.04427083333334,4.433884803921568,0.5036906698535368,0.4280827938622218,0.9618288162921018,94.69164167627837,4.664513648596693,0.5000223195350102,0.42485552448109465,0.9525643143435648,71.56651348039216,4.436182598039216,0.5033670221377864,0.4284959699975233,0.9640764714625106,70.99872356785852,4.513863898500578,0.49970743653757105,0.42487374488169777,0.9644332585901637
0,0,63,arc,27,75.11213235294119,4.431495098039216,0.5040022175885722,0.42813119485131357,0.9610887837822017,93.61574778931181,4.655440215301807,0.49904357005991057,0.4245651725290851,0.9516003739771507,71.06599264705883,4.4382046568627445,0.502655751863558,0.42828328062751425,0.963184852846028,69.76353710111496,4.486920415224914,0.49994652282387936,0.42473849293662436,0.9639320393688013
0,0,64,arc,102,73.57218137254904,4.435049019607844,0.5029155261255784,0.42808956927492775,0.9608703448910944,91.65619377162629,4.653625528642829,0.49921730356257976,0.42475594259548055,0.9513519400660921,69.89794730392158,4.440502450980394,0.5026049944837646,0.42827299926204104,0.9628245007855182,69.16250672818148,4.511095732410612,0.498102174324847,0.4247731084158592,0.9632908411964467
0,0,65,arc,158,65.01933210784313,4.073039215686275,0.5090069651216406,0.42807478494792994,0.9615225764647541,82.84216839677046,4.289611687812379,0.5057215335262576,0.4247262085336899,0.951080856947051,60.766482843137254,4.074325980392158,0.5091229676294619,0.42815204914597577,0.9640393461251716,58.75367935409456,4.116539792387543,0.5059444725922264,0.4247751779555825,0.9653053547386128
0,0,66,arc,346,63.866789215686275,4.027236519607842,0.5096844321614686,0.4282786959727969,0.9619362965715221,81.10975778546714,4.245259515570934,0.505582459320095,0.4247306260595382,0.9517657177557606,59.968045343137234,4.004319852941175,0.5107746376814712,0.42861596625211995,0.9642598927994009,57.58778931180316,4.074801999231064,0.5058563323924196,0.4250247172938371,0.9657537420980314
0,0,67,arc,174,63.11265318627452,3.996476715686275,0.5117417645245562,0.4281378942719924,0.9624237333889382,80.88335255670897,4.238031526336026,0.5063021345476169,0.4246929633435956,0.9519498633884201,59.45177696078433,4.014154411764706,0.5099706155847403,0.42844182606472,0.9646033606765615,56.316155324875055,4.027743175701653,0.5080051431218822,0.42494369509975566,0.9665444263712739
0,0,68,arc,71,60.42306985294119,3.880575980392158,0.5127464301236412,0.4282431138496038,0.9634055427338151,77.71973856209151,4.089442522106881,0.5098299956141207,0.42475463522529827,0.9530348678505404,56.67224264705882,3.872334558823529,0.5134405454108407,0.4285335735009935,0.9656771831227023,54.323014225297946,3.919938485198,0.509581707935746,0.42475904925392594,0.9671732356663831
0,0,69,arc,211,58.41703431372549,3.768719362745098,0.5170277151389359,0.428062398867813,0.9647866801822708,75.32890426758938,3.9913264129181085,0.512765227051952,0.4248334927107092,0.9546956304906464,55.342340686274504,3.7919117647058824,0.5155575024974679,0.4284416740761562,0.9666400808438567,52.75149557862359,3.8272971933871585,0.5110425680282248,0.4248206967888642,0.9682741535788773
0,0,70,arc,49,56.72769607843138,3.710845588235295,0.5171799268266571,0.4281173595279531,0.9663886140812702,73.65404075355633,3.939008073817763,0.5127069420349109,0.4248743606713016,0.9564608836276972,53.3782475490196,3.7115808823529406,0.5169578188009749,0.42837864237258777,0.9683731756785071,51.53144175317186,3.7852210688196837,0.5121128753348329,0.4247549889339188,0.9695382165544588
0,0,71,arc,164,41.16954656862746,3.0886948529411766,0.5325426435810382,0.42842037898687574,0.9721966943857415,55.377839292579786,3.3536024605920804,0.5293074820014946,0.4249472518870949,0.9626952656222016,38.43869485294118,3.1407169117647067,0.5322150520284823,0.42881599743540055,0.9740409387645782,39.095732410611305,3.1761937716262985,0.5284662696224853,0.4250900162563015,0.9736635460770179
0,0,72,arc,133,47.070281862745105,3.34451593137255,0.5280442645676988,0.42845097978465396,0.9700632500542619,60.46179161860823,3.6087043444828915,0.5225594860958594,0.42491611079484437,0.9616397618593067,43.333547794117656,3.369914215686275,0.5260143927206864,0.42866741857644236,0.9724398169452871,44.42528258362169,3.423883121876202,0.5229963916683501,0.42500097630568234,0.9718141925048276
0,0,73,arc,215,46.44601715686275,3.3390625000000003,0.5277231615036743,0.428229081308058,0.9698912944884425,59.81179546328335,3.5893886966551323,0.5214495303761766,0.42451161678047333,0.9613208022691289,42.68786764705882,3.344546568627451,0.525666065552142,0.4283697931894372,0.9723275209678182,44.072679738562094,3.4077662437524032,0.523601234747931,0.42456543782451306,0.9714990014773311
0,0,74,arc,304,43.06317401960786,3.1738357843137264,0.5323562218724562,0.4285258135445021,0.9702947812092628,56.57227220299884,3.450857362552863,0.5255789560240279,0.4250036021863019,0.9610721872546362,39.71890318627452,3.2113357843137256,0.5304202601712462,0.42850704718645594,0.9726016779734077,40.735655517108796,3.248658208381391,0.527235249204326,0.42482978368666996,0.9719694841964365
